machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Qwen2.5-1.5B,Q3_K_L,Does cognitive empathy exist?,court,29,64,3,64,7.12,1.3606620526862319e-05,49.0,41.2,29.6,5.97
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a movie review,court,23,64,1,64,7.08,1.344626168416429e-05,48.4,40.2,28.8,5.75
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a movie review,court,23,64,2,64,7.08,1.349561613766769e-05,48.6,41.1,29.6,5.95
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a movie review,court,23,64,3,64,7.08,1.34606766424777e-05,48.5,40.0,28.4,5.69
Pi5,Qwen2.5-1.5B,Q3_K_L,Identify popular dishes in Mexico.,court,34,64,1,64,7.2,1.3625894294269322e-05,49.1,41.9,30.1,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,Identify popular dishes in Mexico.,court,34,64,2,64,7.2,1.3657903859112377e-05,49.2,41.5,30.1,5.85
Pi5,Qwen2.5-1.5B,Q3_K_L,Identify popular dishes in Mexico.,court,34,64,3,64,7.21,1.3722025966526853e-05,49.4,41.0,29.4,5.81
Pi5,Qwen2.5-1.5B,Q3_K_L,What is unique about a hyperbole?,court,33,64,1,64,7.27,1.3806615402748681e-05,49.7,41.5,29.7,5.81
Pi5,Qwen2.5-1.5B,Q3_K_L,What is unique about a hyperbole?,court,33,64,2,64,7.22,1.3713117066532895e-05,49.4,41.1,29.7,5.87
Pi5,Qwen2.5-1.5B,Q3_K_L,What is unique about a hyperbole?,court,33,64,3,64,7.2,1.366563803119083e-05,49.2,41.2,29.6,5.88
Pi5,Qwen2.5-1.5B,Q3_K_L,Write an emergency response plan,court,32,64,1,64,7.12,1.3518330525637015e-05,48.7,41.4,29.9,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,Write an emergency response plan,court,32,64,2,64,7.12,1.3499184081764625e-05,48.6,41.1,29.4,5.91
Pi5,Qwen2.5-1.5B,Q3_K_L,Write an emergency response plan,court,32,64,3,64,7.11,1.3508488803326935e-05,48.6,40.5,29.2,5.86
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a quiz about physics.,court,30,64,1,64,7.17,1.362300556637365e-05,49.0,41.7,30.0,5.86
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a quiz about physics.,court,30,64,2,64,7.17,1.3589007621484015e-05,48.9,39.8,28.4,5.61
Pi5,Qwen2.5-1.5B,Q3_K_L,Generate a quiz about physics.,court,30,64,3,64,7.22,1.3674844426108229e-05,49.2,41.0,29.4,5.77
Pi5,Qwen2.5-1.5B,Q3_K_L,Develop a metaphor for hope.,court,28,64,1,64,7.16,1.3603366970819982e-05,49.0,41.9,30.0,5.99
Pi5,Qwen2.5-1.5B,Q3_K_L,Develop a metaphor for hope.,court,28,64,2,64,7.17,1.3684049866026128e-05,49.3,39.7,28.3,5.68
Pi5,Qwen2.5-1.5B,Q3_K_L,Develop a metaphor for hope.,court,28,64,3,64,7.15,1.3552152163390839e-05,48.8,42.2,30.6,6.02
Pi5,Qwen2.5-1.5B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,7.4,1.4182983760190093e-05,51.1,43.8,31.9,5.98
Pi5,Qwen2.5-1.5B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,7.4,1.422072876904049e-05,51.2,43.5,31.8,6.03
Pi5,Qwen2.5-1.5B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,7.39,1.419231788893052e-05,51.1,43.3,31.3,5.88
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the primary colors.,court,28,64,1,64,7.12,1.3502052943380935e-05,48.6,40.5,29.0,5.87
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the primary colors.,court,28,64,2,64,7.13,1.3543216503656104e-05,48.8,41.4,29.6,5.89
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the primary colors.,court,28,64,3,64,7.25,1.3764903377186144e-05,49.6,41.4,29.7,5.81
Pi5,Qwen2.5-1.5B,Q3_K_L,Name two first aid treatments for a cut.,court,40,64,1,64,7.26,1.3816102805117116e-05,49.7,41.3,29.6,5.79
Pi5,Qwen2.5-1.5B,Q3_K_L,Name two first aid treatments for a cut.,court,40,64,2,64,7.32,1.3913587223834133e-05,50.1,42.2,30.2,5.86
Pi5,Qwen2.5-1.5B,Q3_K_L,Name two first aid treatments for a cut.,court,40,64,3,64,7.25,1.3847748123776543e-05,49.9,43.0,30.9,5.95
Pi5,Qwen2.5-1.5B,Q3_K_L,Write one sentence about handwashing.,court,37,64,1,20,2.58,5.796178553043378e-06,20.9,13.7,9.8,5.58
Pi5,Qwen2.5-1.5B,Q3_K_L,Write one sentence about handwashing.,court,37,64,2,20,2.52,5.710558378638536e-06,20.6,14.2,10.2,5.83
Pi5,Qwen2.5-1.5B,Q3_K_L,Write one sentence about handwashing.,court,37,64,3,20,2.52,5.71651207021502e-06,20.6,14.4,10.4,5.86
Pi5,Qwen2.5-1.5B,Q3_K_L,Who is Samantha Andrews?,court,24,64,1,64,7.12,1.3567131779210544e-05,48.8,41.8,30.1,6.05
Pi5,Qwen2.5-1.5B,Q3_K_L,Who is Samantha Andrews?,court,24,64,2,64,7.12,1.3495072660306027e-05,48.6,40.9,29.2,5.82
Pi5,Qwen2.5-1.5B,Q3_K_L,Who is Samantha Andrews?,court,24,64,3,64,7.12,1.3524595099702685e-05,48.7,40.9,29.3,5.78
Pi5,Qwen2.5-1.5B,Q3_K_L,What year did WW2 start?,court,24,64,1,64,7.25,1.3779133724644708e-05,49.6,40.8,29.4,5.73
Pi5,Qwen2.5-1.5B,Q3_K_L,What year did WW2 start?,court,24,64,2,64,7.21,1.3708244610064175e-05,49.3,40.4,28.9,5.77
Pi5,Qwen2.5-1.5B,Q3_K_L,What year did WW2 start?,court,24,64,3,64,7.2,1.3672173031242821e-05,49.2,41.4,29.9,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,Give 10 features of the sun.,court,28,64,1,64,7.26,1.3774776684337468e-05,49.6,42.3,30.5,5.88
Pi5,Qwen2.5-1.5B,Q3_K_L,Give 10 features of the sun.,court,28,64,2,64,7.26,1.3834929906340766e-05,49.8,42.0,30.3,5.88
Pi5,Qwen2.5-1.5B,Q3_K_L,Give 10 features of the sun.,court,28,64,3,64,7.24,1.3759080681349451e-05,49.5,41.8,30.1,5.89
Pi5,Qwen2.5-1.5B,Q3_K_L,Write a mock newspaper headline.,court,32,64,1,64,7.15,1.3562047664666058e-05,48.8,41.9,30.2,5.91
Pi5,Qwen2.5-1.5B,Q3_K_L,Write a mock newspaper headline.,court,32,64,2,64,7.15,1.3596958436011465e-05,48.9,40.0,28.8,5.81
Pi5,Qwen2.5-1.5B,Q3_K_L,Write a mock newspaper headline.,court,32,64,3,64,7.16,1.3553019431391775e-05,48.8,41.3,29.7,5.83
Pi5,Qwen2.5-1.5B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,7.49,1.4625543691355319e-05,52.7,42.7,30.9,5.85
Pi5,Qwen2.5-1.5B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,7.49,1.4604882137767524e-05,52.6,43.0,31.2,5.87
Pi5,Qwen2.5-1.5B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,7.5,1.4640501300273125e-05,52.7,44.4,32.3,5.94
Pi5,Qwen2.5-1.5B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,7.64,1.491068674089729e-05,53.7,45.4,33.1,5.99
Pi5,Qwen2.5-1.5B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,7.61,1.4867455118906624e-05,53.5,45.6,33.1,6.04
Pi5,Qwen2.5-1.5B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,7.63,1.4905577689405458e-05,53.7,44.4,32.3,5.93
Pi5,Qwen2.5-1.5B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,64,7.48,1.4583942229747562e-05,52.5,44.9,32.6,6.03
Pi5,Qwen2.5-1.5B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,64,7.47,1.4513052657188368e-05,52.2,43.9,32.0,6.01
Pi5,Qwen2.5-1.5B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,64,7.49,1.4613383649773971e-05,52.6,43.1,31.0,5.86
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,7.93,1.5554668452015684e-05,56.0,47.7,34.8,6.04
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,8.0,1.6202783989964882e-05,58.3,47.4,34.6,6.08
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,7.92,1.556357764252563e-05,56.0,46.4,33.6,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,64,7.44,1.4421375598210133e-05,51.9,43.8,32.0,5.98
Pi5,Qwen2.5-1.5B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,64,7.49,1.4644024822330691e-05,52.7,43.3,31.2,5.81
Pi5,Qwen2.5-1.5B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,64,7.48,1.4558503949032656e-05,52.4,43.7,31.6,5.95
Pi5,Qwen2.5-1.5B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,7.4,1.4231971927129636e-05,51.2,43.2,31.5,5.97
Pi5,Qwen2.5-1.5B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,7.4,1.4244520163692795e-05,51.3,43.1,31.3,5.95
Pi5,Qwen2.5-1.5B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,7.39,1.4200823392506636e-05,51.1,42.7,30.9,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,8.03,1.5598307918029204e-05,56.2,47.9,35.2,6.06
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,8.03,1.560084114722069e-05,56.2,47.8,35.1,6.18
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,8.01,1.6151055375990335e-05,58.1,48.1,35.5,6.08
Pi5,Qwen2.5-1.5B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,7.45,1.4399732470263607e-05,51.8,42.3,30.3,5.8
Pi5,Qwen2.5-1.5B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,7.45,1.4405801238174746e-05,51.9,41.8,29.9,5.63
Pi5,Qwen2.5-1.5B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,7.43,1.4332709489400984e-05,51.6,40.9,29.5,5.74
Pi5,Qwen2.5-1.5B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,7.75,1.5149210947241154e-05,54.5,45.3,33.1,6.08
Pi5,Qwen2.5-1.5B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,7.7,1.517557769240789e-05,54.6,45.5,33.1,6.02
Pi5,Qwen2.5-1.5B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,7.72,1.50570390885011e-05,54.2,45.0,32.9,5.97
Pi5,Qwen2.5-1.5B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,64,7.44,1.442959895198085e-05,51.9,42.8,31.0,6.01
Pi5,Qwen2.5-1.5B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,64,7.44,1.4363819931214393e-05,51.7,42.7,31.0,5.91
Pi5,Qwen2.5-1.5B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,64,7.43,1.437165724722788e-05,51.7,44.1,32.1,6.08
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,64,7.58,1.4816974266180849e-05,53.3,44.7,32.5,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,64,7.58,1.4867341919260051e-05,53.5,45.7,33.5,6.12
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,64,7.61,1.4907132285924736e-05,53.7,44.9,32.5,5.93
Pi5,Qwen2.5-1.5B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,7.54,1.4710923468042771e-05,53.0,44.1,32.1,6.0
Pi5,Qwen2.5-1.5B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,7.54,1.4794773292300288e-05,53.3,44.4,32.2,6.02
Pi5,Qwen2.5-1.5B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,7.54,1.4774898960634646e-05,53.2,43.5,31.4,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,7.47,1.4526003566968858e-05,52.3,43.2,31.3,5.89
Pi5,Qwen2.5-1.5B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,7.49,1.4595606685980823e-05,52.5,42.9,31.0,5.84
Pi5,Qwen2.5-1.5B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,7.48,1.4572411233222343e-05,52.5,43.0,31.1,5.79
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,7.33,1.4010083001728418e-05,50.4,42.0,30.2,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,7.34,1.4031761487802984e-05,50.5,42.6,30.7,5.9
Pi5,Qwen2.5-1.5B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,7.35,1.4078143460827139e-05,50.7,43.0,31.4,6.04
Pi5,Qwen2.5-1.5B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,7.45,1.4310907612265543e-05,51.5,42.4,30.7,5.79
Pi5,Qwen2.5-1.5B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,7.39,1.4238292486079276e-05,51.3,44.5,32.1,6.05
Pi5,Qwen2.5-1.5B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,7.43,1.4327492005497548e-05,51.6,42.8,30.8,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,8.11,1.6344933789815784e-05,58.8,48.4,35.5,6.19
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,8.09,1.6072558688310053e-05,57.9,47.5,34.8,5.99
Pi5,Qwen2.5-1.5B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,8.1,1.6265911262472084e-05,58.6,47.3,34.5,6.0
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,8.47,2.0114276779782074e-05,72.4,52.4,38.8,6.27
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,8.49,2.007589602670339e-05,72.3,51.7,38.3,6.17
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,8.54,2.007268862651495e-05,72.3,50.0,36.6,5.95
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,7.83,1.5282153299599727e-05,55.0,46.7,34.2,6.13
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,7.79,1.5171960613073025e-05,54.6,45.5,33.1,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,7.82,1.521376086454451e-05,54.8,45.6,33.0,5.99
Pi5,Qwen2.5-1.5B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,8.37,1.9133603017567966e-05,68.9,49.9,36.6,6.05
Pi5,Qwen2.5-1.5B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,8.32,1.8462344316957623e-05,66.5,51.9,38.5,6.26
Pi5,Qwen2.5-1.5B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,8.38,1.9048404982802293e-05,68.6,48.8,35.6,5.92
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,8.26,1.7145365551273146e-05,61.7,49.9,36.8,6.13
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,8.19,1.7268480230565005e-05,62.2,49.3,36.4,6.15
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,8.19,1.703331017646069e-05,61.3,48.7,35.8,5.99
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,7.86,1.537058976075254e-05,55.3,47.4,34.9,6.14
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,7.83,1.5301519310216887e-05,55.1,46.7,34.1,6.01
Pi5,Qwen2.5-1.5B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,7.87,1.5345969834087872e-05,55.2,46.7,34.2,5.98
Pi5,Qwen2.5-1.5B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,7.9,1.5520533308649443e-05,55.9,48.3,35.6,6.16
Pi5,Qwen2.5-1.5B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,7.92,1.57634440329301e-05,56.7,48.0,35.4,6.16
Pi5,Qwen2.5-1.5B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,7.92,1.558193007824961e-05,56.1,47.3,34.7,6.08
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,8.26,1.7858105860379244e-05,64.3,50.6,37.3,6.2
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,8.29,1.840303936761486e-05,66.3,50.2,37.0,6.15
Pi5,Qwen2.5-1.5B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,8.27,1.7971691831763737e-05,64.7,49.1,36.1,6.04
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,8.2,1.7224239136573177e-05,62.0,49.4,36.5,6.19
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,8.17,1.6837939250451048e-05,60.6,49.9,36.6,6.12
Pi5,Qwen2.5-1.5B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,8.18,1.7133624583486222e-05,61.7,50.7,37.2,6.21
Pi5,Qwen2.5-1.5B,Q3_K_L,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,8.28,1.81359006715502e-05,65.3,51.7,37.9,6.27
Pi5,Qwen2.5-1.5B,Q3_K_L,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,8.29,1.8407867805020062e-05,66.3,50.1,37.2,6.2
